1377,Antonia Lewis,68222494,Jewel Road,Auburn,CO,0
1378,Colleen Uckert,72515415,Santa Teresa Road,Reed,SD,0
1379,Fred Thatcher,7908430,Iris Circle,Beck,ME,0
1380,Carly Kunz,44,Zelkova Street,Sick Dog,VT,0
1381,Laura Icenogle,11,Gates Road,Barrington,AZ,0
1382,Pauline Gains,601,Elm Street,Water Front,WY,0
1383,Elise Motwani,2306992,Iris Circle,Lonely Swallow,ME,0
1384,JT McHugh,747712,Fay Way,Auburn,OR,0
1385,Carly Marly,3289,Burning Bridges Road,Reed,CO,2
1386,Jason Wilhelm,95,Burning Bridges Road,Woodside,SC,0
1387,Devin Kurth,19,Alma Street,Lonely Swallow,ND,0
1388,Sarah Gains,40328,Fay Way,Colfax,UT,0
1389,Harry Kurth,89670,Mission Expressway,East Palo Alto,AZ,0
1390,Patricia Major,246,Town Hall Way,Harmon,WY,0
1391,Bill Newton,85234,1st Street,Auburn,WA,0
1392,Dave Shah,717,Palm Drive,Woodside,WY,0
1393,Sue Ping,56415,Fay Way,Reed,NC,0
1394,Kristin Barns,35375,Washington Street,Townsville,NY,0
1395,Dave Bowie,22,Daisy Lane,Sleepy Town,VT,0
1396,Kristin Garica,32,Iris Circle,Auburn,CA,0
1397,Michelle Thatcher,94,Palm Drive,Placer,UT,0
1398,Harry Bush,99,Madison Blvd.,Barrington,NJ,2
1399,Tina McHugh,9869117,Ransom Road,Lonely Swallow,AZ,0
1400,Dave Howard,914,Gates Road,Palo Alto,OR,0
1401,Hayden Simon,73,Jane Lane,Spring Hill,NC,0
1402,Nami Roberts,851736,Gates Road,Colfax,NC,0
1403,Susan Mathews,5969,Elm Street,Washington,WA,0
1404,Nami Powell,758,Newell Road,Reed,NY,0
1405,George Goldstein,29,Jewel Road,Helen,CO,0
1406,Clay Nakajima,354,Alma Street,Sick Dog,ME,0
1407,Pratima Gains,2522584,Iris Circle,Tall Tree,MN,0
1408,Antonia Angwin,89,Alma Street,Newton,CA,0
1409,Michelle Gossain,39,Sycamore Road,Helen,WA,0
1410,Colleen Pero,99,Main Street,Lonely Swallow,OR,0
1411,Rob Nakajima,7425530,Friends Circle,Brighton,MN,0
1412,Pauline Burnstein,81,Newell Road,Sick Dog,FL,0
1413,Nami Kurth,3191,Santa Teresa Road,Lincoln,WY,0
1414,Patricia Brown,72730,Zelkova Street,Barrington,VT,0
1415,Antonia Sing,86,Palm Drive,Hilltop,MA,0
1416,Jason Clark,1235424,Daisy Lane,Lincoln,VT,0
1417,Colleen Richards,14,Burning Bridges Road,New York,VT,0
1418,Bob Kunz,20549,Jane Lane,Barrington,AZ,0
1419,Craig Syer,11,Elm Street,Barrington,CO,0
1420,Leaf McHugh,6594921,Washington Street,Meadow Sweep,VT,0
1421,Sarah Garica,49,Newell Road,Colfax,SD,0
1422,Ken Mathews,879682,Trail Head Way,Reed,WA,0
1423,Clay Bowie,578164,Palm Drive,Colfax,OH,0
1424,Kristin Clark,16,Sycamore Road,Placer,UT,0
1425,Karen Gossain,20,Jewel Road,East Palo Alto,OH,0
1426,Roger Bush,023182,Daisy Lane,Newton,NY,0
1427,Clay Wiltshire,64,Palm Drive,River Bottom,AZ,0
1428,Fred Kunz,575,2nd Street,Palo Alto,MN,0
1429,Jennifer Gossain,1175,1st Street,Washington,NJ,0
1430,Hayden Bowie,459,Zelkova Street,Colfax,CO,0
1431,Elise Kunz,82,Fay Way,Water Front,WA,0
1432,Ken Lin,53,Gates Road,Lincoln,ND,0
1433,Liz Shah,3873,Sycamore Road,Colfax,FL,0
1434,James Tyebjee,23,Jane Lane,Helen,VT,0
1435,Carly Melwani,7139205,Grimzly Drive,Newton,MA,0
1436,Colleen Thatcher,792754,Central Road,Auburn,NC,0
1437,John Kunz,9540,Santa Teresa Road,Washington,SD,0
1438,George Newton,34,Ransom Road,Washington,CA,0
1439,Sarah Salisbury,904834,2nd Street,Reed,SC,0
1440,Liz Bowie,723086,Central Road,River Bottom,SC,0
1441,Amanda Harper,4537,Ransom Road,Helen,CA,0
1442,Peter Marly,01894161,Central Road,Spring Hill,CO,0
1443,Elise Nakajima,497,Newell Road,Townsville,WA,0
1444,Fred Topper,539,Daisy Lane,East Palo Alto,NY,0
1445,Jennifer Harper,76865,Sycamore Road,East Palo Alto,NJ,0
1446,Pauline Wang,438194,Central Road,Newton,CO,0
1447,Colleen Newton,4649877,Fay Way,Colfax,NY,0
1448,Frank Lewis,405931,Iris Circle,Lonely Swallow,WY,0
1449,Antonia Smith,52,Madison Blvd.,River Bottom,UT,0
1450,Seth Wilhelm,60,Santa Teresa Road,Tall Tree,VT,0
1451,Rob Goldstein,988626,Friends Circle,Reed,MA,0
1452,Patricia Morgan,98284737,Iris Circle,Water Front,WA,0
1453,Joe Burnstein,5780775,Madison Blvd.,Lone Cow,SD,0
1454,Peter Morgan,82,University Drive,Placer,NC,0
1455,Hayden Shaw,78,Newell Road,Beck,MN,0
1456,Kristin Kunz,22,University Drive,Reed,MN,0
1457,Seth Graalfs,92,Washington Street,Hilltop,ME,0
1458,Bob Icenogle,82,Gates Road,Tall Tree,OR,0
1459,Hannah Kim,82,Grimzly Drive,Placer,FL,0
1460,Liz Dicks,179,Newell Road,Lincoln,NC,0
1461,James Major,2628496,Santa Teresa Road,Lonely Swallow,MA,0
1462,Ken Garica,75755644,Palm Drive,Spring Hill,NC,0
1463,Mary Zelesko,53748601,Main Street,Desperado,CO,1
1464,Roy Wang,75,Rose Road,Washington,CO,0
1465,Joe Reagan,1920523,Santa Teresa Road,Lonely Swallow,MA,0
1466,Devin Motwani,63,Trail Head Way,Water Front,VT,0
1467,Bill Zelesko,337049,Jane Lane,Sick Dog,UT,0
1468,John Major,12,Zelkova Street,Auburn,CA,0
1469,Clay Kurth,64,1st Street,Reed,ND,0
1470,Bob Belare,78,Friends Circle,Lone Cow,OH,0
1471,Sarah Wang,21312863,Grimzly Drive,Reed,MN,0
1472,Susan Jones,01,Daisy Lane,Lincoln,MN,0
1473,Jaron Topper,51967,Newell Road,Washington,WA,0
1474,Karen Kunz,84,Washington Street,Tall Tree,NJ,1
1475,Alex McHugh,430066,Miracle Drive,Lone Cow,MA,0
1476,James Barma,00,University Drive,Barrington,NJ,0
1477,Devin Belare,77930,Down Town Street,Hollow Tree,ME,0
1478,Hannah Syer,80,Town Hall Way,Washington,NC,0
1479,Flip Mathews,72,3rd Street,Washington,MA,0
1480,Susan Morris,67,Mission Expressway,Reed,NC,0
1481,Naazneen Welch,927,Burning Bridges Road,Barrington,OR,0
1482,Aubry Uckert,36,1st Street,Reed,MA,0
1483,Colleen Bowie,42,Zelkova Street,Townsville,MA,0
1484,Mary Thompson,56,Willowspree Lane,Palo Alto,MA,0
1485,Cathy Bowie,066136,Santa Teresa Road,Hilltop,UT,0
1486,Pauline Ho,454163,Town Hall Way,Barrington,WA,0
1487,Kristin Willis,77,Central Road,Sleepy Town,UT,0
1488,Mike Goldman,02,Sycamore Road,Newton,MN,0
1489,Flip Katz,6225140,Lincoln Street,New York,FL,0
1490,Sinbad Pero,53,Washington Street,Woodside,OH,0
1491,Patricia Katz,70269,Zelkova Street,Sick Dog,MN,0
1492,Ken Lee,59,Newell Road,Brighton,CO,0
1493,Tina Shaw,810,Gates Road,Townsville,SD,0
1494,Sue Barma,8304599,Zelkova Street,River Bottom,MN,0
1495,Aubry Burnstein,4944,Main Street,Newton,NY,0
1496,Tina Angwin,26,Zelkova Street,Tall Tree,MN,0
1497,Pauline Gonzales,84,2nd Street,Hollow Tree,MA,0
1498,Steve Morgan,589,University Drive,Spring Hill,WA,0
1499,Bill Wilhelm,61,Iris Circle,Palo Alto,MN,0
1500,Hayden Nakajima,85797780,Iris Circle,Lonely Swallow,CA,0
1501,Karen Fairchild,67501138,2nd Street,Barrington,VT,0
1502,Harry Newton,7651,Trail Head Way,Lonely Swallow,AZ,0
1503,Diane Townson,7280020,Washington Street,Colfax,CA,0
1504,Patricia Mathews,63,Trail Head Way,River Bottom,MN,0
1505,Vineet Young,74957777,Zelkova Street,Reed,SC,0
1506,Leaf Ping,14295,Madison Blvd.,Woodside,NY,0
1507,Mark Shaw,227,Mission Expressway,Meadow Sweep,CO,0
1508,Rob Garica,400,Alma Street,Sick Dog,OR,0
1509,Bob Jindrich,85914,Rose Road,Lone Cow,UT,0
1510,Aubry Lee,947,Newell Road,New York,WA,0
1511,Flip Salisbury,45,Central Road,Lonely Swallow,OR,0
1512,Carly Salisbury,5073614,Friends Circle,Lone Cow,WA,0
1513,Roger Lin,977049,Newell Road,Water Front,ME,3
1514,Diane Douglas,06,Elm Street,Barrington,ME,0
1515,Naazneen Dewan,10,Burning Bridges Road,Seekonk,CO,0
1516,Pauline Topper,8840405,Trail Head Way,Meadow Sweep,OR,0
1517,Devin Zim,803753,Miracle Drive,New York,MA,0
1518,Jason Burnstein,14,3rd Street,Spring Hill,CA,0
1519,Roy Harper,48,Burning Bridges Road,New York,NC,0
1520,JT Howard,8282853,Ransom Road,Auburn,WY,0
1521,Karen Icenogle,74,Sycamore Road,Beck,SC,0
1522,Seth Syer,84,Mission Expressway,Sleepy Town,SC,0
1523,Vineet Graalfs,863,Elm Street,Beck,CO,0
1524,Joe Ho,9922,2nd Street,East Palo Alto,OR,2
1525,John Thatcher,08637,Cypress Way,Placer,NJ,0
1526,Leaf Brown,86,Grimzly Drive,Washington,ND,1
1527,Pratima Clark,56,Jane Lane,Newton,AZ,0
1528,Craig Uckert,23801955,Cypress Way,Water Front,MN,0
1529,Craig Syer,04,Town Hall Way,Reed,FL,0
1530,Laura Uckert,08,Town Hall Way,Lone Cow,FL,0
1531,Susan Gossain,8231612,Town Hall Way,Desperado,NJ,0
1532,Elise Marly,48,Trail Head Way,Brighton,WA,0
1533,Jaron Roberts,86,Madison Blvd.,Brighton,MN,0
1534,Carly Clark,6315,Daisy Lane,Hollow Tree,CA,0
1535,Sue Simon,96,Grimzly Drive,Hilltop,WA,0
1536,Laura Sing,8625548,Rose Road,Reed,CA,0
1537,Dave Lee,7769,Lincoln Street,Palo Alto,FL,0
1538,Diane Jindrich,94,Ransom Road,Lonely Swallow,ND,0
1539,Peter Mathews,69,2nd Street,Colfax,MN,0
1540,Steve Harper,19690542,Town Hall Way,Newton,MA,0
1541,Sue Wiltshire,74,Down Town Street,Woodside,NC,0
1542,Colleen Baker,23708318,3rd Street,New York,VT,0
1543,Hannah Graalfs,455,Gates Road,Desperado,NC,2
1544,Craig Smith,4049,University Drive,Lone Cow,SC,0
1545,Sarah Thompson,36,Jane Lane,Water Front,NC,0
1546,Elkova Bush,96,Gates Road,New York,WY,0
1547,Alex Widom,09995080,Trail Head Way,Tall Tree,NY,0
1548,Pauline Douglas,76,Town Hall Way,Townsville,NY,0
1549,Carly Ping,48,Palm Drive,Beck,WY,0
1550,Sue Richards,82389,Newell Road,Lone Cow,OR,0
1551,Leaf Pero,53730,Elm Street,Water Front,SC,0
1552,Nami Cavazzoni,677433,Trail Head Way,Placer,VT,2
1553,Liz Powell,6836,Iris Circle,River Bottom,MN,0
1554,Patricia Shaw,62117546,Iris Circle,Desperado,AZ,3
1555,Jeff Gonzales,17,Gates Road,East Palo Alto,ND,3
1556,Jaron Clark,3326,Mission Expressway,Palo Alto,AZ,0
1557,Sarah Lee,81,Friends Circle,Brighton,SC,0
1558,James Larkin,09,Sycamore Road,Water Front,AZ,0
1559,Fred Wiltshire,64,Gates Road,Lincoln,ND,0
1560,Vineet Howard,98,Daisy Lane,Lincoln,ME,0
1561,Jason Gains,9869,2nd Street,Colfax,OH,0
1562,Harry Major,35,Grimzly Drive,Lone Cow,SC,0
1563,Mike Graalfs,398831,Daisy Lane,Sick Dog,WA,0
1564,Sarah Shaw,24,Elm Street,Newton,SD,0
1565,Flip Simon,11451,Daisy Lane,Harmon,NC,0
1566,Cathy Syer,36,Sycamore Road,Woodside,FL,0
1567,Flip Simon,68,Ransom Road,Seekonk,ME,0
1568,Joe Wiltshire,25,Rose Road,Washington,MN,0
1569,Hayden Ping,756381,Gates Road,Sick Dog,OR,0
1570,Pauline Gossain,59,Burning Bridges Road,Woodside,NY,0
1571,Laura Graalfs,00,Trail Head Way,Auburn,CA,0
1572,JT Topper,60,Zelkova Street,Water Front,NY,0
1573,Cathy Willis,69,Trail Head Way,Placer,MA,0
1574,Patricia Shaw,985,Santa Teresa Road,Lonely Swallow,VT,0
1575,Leaf Cavazzoni,2557412,Burning Bridges Road,Water Front,MA,2
1576,Ken Hau,26,Main Street,Harmon,SD,0
1577,Sarah Garica,28,Town Hall Way,Hollow Tree,NJ,0
1578,Harry Hart,4130,Lincoln Street,Sleepy Town,OH,0
1579,Rob Uckert,26,Main Street,East Palo Alto,SC,0
1580,Phillip Gossain,000154,Palm Drive,Hollow Tree,AZ,0
1581,Carly Ping,854,Madison Blvd.,Placer,CA,0
1582,Seth Cavazzoni,347643,Central Road,Barrington,OH,0
1583,Jaron Mathews,415,Mission Expressway,Helen,MN,0
1584,Patricia Young,74542074,Ransom Road,Barrington,ME,0
1585,Sarah Bush,80110,Cypress Way,Auburn,UT,0
1586,Pauline Dicks,6642,Madison Blvd.,Sick Dog,WA,1
1587,Mary Smith,7429,Grimzly Drive,New York,WA,2
1588,Carly Nakajima,75734219,Central Road,Townsville,VT,0
1589,Vineet Smith,77048395,Sycamore Road,Sleepy Town,VT,0
1590,Dorthy Wiltshire,23,Daisy Lane,River Bottom,OR,0
1591,Roy Baker,45795,Newell Road,Reed,AZ,0
1592,Clay Reagan,88,Miracle Drive,Harmon,ND,0
1593,Carly Kim,07806822,Sycamore Road,Placer,MN,0
1594,Kristin Graalfs,7892103,Trail Head Way,Palo Alto,WA,0
1595,Carly Marly,90,Central Road,Meadow Sweep,VT,1
1596,Dorthy Johnson,577677,Mission Expressway,Woodside,CO,0
1597,Seth Thompson,15,Miracle Drive,Water Front,MN,0
1598,Sarah Morgan,14,Miracle Drive,Hilltop,FL,0
1599,Amanda Zim,96855097,Newell Road,Hilltop,WY,0
1600,Devin Zim,48045018,Iris Circle,Harmon,MN,0
1601,John Goldstein,73,Jane Lane,Townsville,NY,0
1602,Leaf Roberts,97722951,Jane Lane,Palo Alto,NY,0
1603,Carly Hau,48,Town Hall Way,Woodside,WA,0
1604,Cathy Morris,57952,Washington Street,Lone Cow,WA,0
1605,Dorthy Gains,85,Main Street,Auburn,NC,0
1606,Ken Belare,9531,Jewel Road,Washington,CA,0
1607,Naazneen Sing,82504351,Jane Lane,East Palo Alto,CO,0
1608,Michelle Barns,60,Willowspree Lane,Desperado,NC,2
1609,Joe Young,53,2nd Street,New York,VT,0
1610,Kate Brown,57,Fay Way,River Bottom,MN,0
1611,Tina Morris,4503,Alma Street,Colfax,SC,0
1612,Dorthy Powell,7895604,Jane Lane,Spring Hill,MN,0
1613,Laura Kunz,3908,Rose Road,Reed,AZ,0
1614,Roger Cavazzoni,3058727,Friends Circle,Water Front,SC,0
1615,Dave Ho,6719,Daisy Lane,Auburn,UT,0
1616,Naazneen Cooper,33,3rd Street,Seekonk,FL,3
1617,Ken Cavazzoni,6683,Fay Way,Reed,MN,0
1618,Diane Booker,18,Miracle Drive,Hollow Tree,ND,0
1619,Fred Hau,9836,Iris Circle,Hollow Tree,CA,0
1620,Susan Shah,27,Sycamore Road,Meadow Sweep,MA,0
1621,Jason Richards,22,Alma Street,Water Front,NC,0
1622,Mike Burnstein,0354,Daisy Lane,Spring Hill,CO,0
1623,Sue Graalfs,093,Rose Road,Sick Dog,VT,0
1624,Aubry Welch,94,Fay Way,Sleepy Town,MN,0
1625,John Welch,683,Palm Drive,Barrington,VT,0
1626,Harry Townson,323943,Main Street,Reed,ND,3
1627,Rob Barma,36,Washington Street,Brighton,OR,0
1628,James Mathews,7055003,Palm Drive,Newton,ND,0
1629,Leaf Johnson,62517,Newell Road,Seekonk,ME,0
1630,JT Douglas,59410400,Mission Expressway,Sick Dog,SC,0
1631,Frank Salisbury,83802,Sycamore Road,Reed,SC,0
1632,Pratima Goldstein,23,Iris Circle,Hilltop,OR,0
1633,John Barma,59,1st Street,Water Front,NC,0
1634,Naazneen Graalfs,1652,University Drive,Tall Tree,SD,0
1635,Kate Roberts,85,Town Hall Way,River Bottom,WA,0
1636,Fred Welch,71,Down Town Street,Lone Cow,NC,0
1637,Pratima Howe,66,Miracle Drive,Reed,NC,0
1638,Bill Gains,33211566,Palm Drive,Barrington,SC,0
1639,Mary Melwani,2617387,1st Street,Placer,CO,0
1640,Dave Widom,833,Palm Drive,Hollow Tree,WA,0
1641,Devin Morgan,90,Elm Street,Hollow Tree,OH,0
1642,Michelle Salisbury,7556209,Daisy Lane,Lonely Swallow,UT,0
1643,Jeff Barns,78,Elm Street,Desperado,AZ,0
1644,Mark Shaw,39841,Miracle Drive,Tall Tree,MA,0
1645,Ken Marly,96179275,Town Hall Way,Harmon,SC,0
1646,Aubry McHugh,4233622,Jane Lane,Placer,SD,0
1647,Alex Pero,59712732,Santa Teresa Road,Colfax,NC,0
1648,Jaron Douglas,7953429,Jewel Road,Washington,SC,0
1649,Phillip Reagan,63112342,Gates Road,New York,ME,0
1650,Devin Bowie,81106568,Mission Expressway,Auburn,WY,0
1651,Bob McHugh,3027694,Elm Street,Colfax,MA,0
1652,George Richards,69546822,Gates Road,Lone Cow,NC,0
1653,Rob Bowie,127,Down Town Street,Meadow Sweep,MN,0
1654,Steve Newton,51750424,Burning Bridges Road,Reed,MA,0
1655,Roy Welch,4189,Daisy Lane,Lonely Swallow,WY,0
1656,Bob Thatcher,575425,Miracle Drive,Sleepy Town,MA,0
1657,Karen Dewan,583,Town Hall Way,New York,NY,0
1658,Jaron Goldman,13,Central Road,Auburn,OR,0
1659,Rob Howard,32160,Sycamore Road,New York,FL,0
1660,Carly Sing,45693,Gates Road,Placer,WA,0
1661,Steve Goldman,20,Daisy Lane,Auburn,MA,0
1662,Amanda Barns,4405,Palm Drive,Colfax,NJ,0
1663,Pauline Harper,03643,Down Town Street,East Palo Alto,VT,0
1664,Phillip Booker,40,Main Street,Auburn,UT,0
1665,Dorthy Shah,3714,Madison Blvd.,Sick Dog,FL,0
1666,John Jindrich,95,Cypress Way,Palo Alto,MN,0
1667,Elise Syer,66,Central Road,Helen,NY,0
1668,Roger Brown,3986841,Daisy Lane,Spring Hill,FL,0
1669,Naazneen Graalfs,254019,Ransom Road,Reed,FL,0
1670,Sinbad Thatcher,35,1st Street,Seekonk,OH,0
1671,Elkova Widom,99,Miracle Drive,Lincoln,MN,0
1672,Devin Harper,34,Newell Road,Lincoln,FL,0
1673,Dorthy Lewis,814,Santa Teresa Road,Harmon,ND,0
1674,Sinbad Willis,02630464,Jewel Road,Barrington,SC,0
1675,Craig Hau,24018,Cypress Way,Water Front,MA,0
1676,Aubry Wang,48,3rd Street,Sick Dog,MA,0
1677,John Gains,19,Town Hall Way,Helen,CA,0
1678,Devin Uckert,298,Jewel Road,Brighton,ND,0
1679,Joe Ho,43,Gates Road,River Bottom,ND,0
1680,Tina Mathews,81186,1st Street,Water Front,WA,0
1681,Naazneen Dicks,11021,Fay Way,Washington,OH,0
1682,Seth Salisbury,34477918,2nd Street,Placer,MA,0
1683,Dave Wiltshire,98,Miracle Drive,Newton,WA,0
1684,Liz Sing,30,Town Hall Way,Lincoln,MN,0
1685,Sarah Tyebjee,8055779,2nd Street,Lincoln,CA,0
1686,Tina Burnstein,63994,Palm Drive,Brighton,WA,0
1687,Steve Newton,1609837,Daisy Lane,Reed,CA,0
1688,Karen Melwani,967,Palm Drive,Hollow Tree,FL,0
1689,Sinbad Roberts,34,Lincoln Street,Townsville,MN,0
1690,Leaf Icenogle,42,Rose Road,Washington,CA,0
1691,Liz Barns,39,Lincoln Street,Hilltop,ND,0
1692,Aubry Simon,0600142,Grimzly Drive,Lincoln,AZ,0
1693,Tina Bush,67522,Iris Circle,Lonely Swallow,VT,0
1694,Frank Lin,46920,Willowspree Lane,Tall Tree,ND,0
1695,Sinbad Kunz,45,Lincoln Street,Auburn,OH,0
1696,Sarah Jindrich,1150508,Sycamore Road,Lincoln,WA,0
1697,Nami Fairchild,69751,Fay Way,Washington,OH,0
1698,Flip Burnstein,6412888,Willowspree Lane,Seekonk,NJ,0
1699,Cathy Shaw,07,Madison Blvd.,Townsville,SC,3
1700,Naazneen Newton,61,Miracle Drive,Lincoln,WA,0
1701,Karen Cavazzoni,03,Rose Road,Auburn,SC,0
1702,Jeff Dewan,47,Friends Circle,Tall Tree,SD,0
1703,Steve Dewan,88317447,Zelkova Street,Harmon,OH,0
1704,Pauline Uckert,30795399,1st Street,Barrington,SC,0
1705,Jason Wang,702612,Gates Road,Hilltop,OH,0
1706,Sue Zim,72264,Santa Teresa Road,Desperado,OR,0
1707,Rob Motwani,19856,Miracle Drive,Lincoln,MN,0
1708,Jason Wilhelm,65,Palm Drive,Sleepy Town,OR,0
1709,Craig Booker,58,Lincoln Street,Beck,NY,0
1710,James Nakajima,32,Burning Bridges Road,Lonely Swallow,NY,0
1711,Peter Thatcher,571,Friends Circle,Meadow Sweep,OR,0
1712,Michelle Hart,60,2nd Street,New York,SC,0
1713,Flip Powell,061,Elm Street,Sick Dog,CA,2
1714,Colleen Booker,41961,Madison Blvd.,New York,AZ,0
1715,Antonia Bowie,80748401,Elm Street,Newton,SC,0
1716,Mike Howard,26,Newell Road,Brighton,VT,0
1717,Bob Douglas,81998039,Newell Road,Spring Hill,WY,2
1718,Jennifer Sing,714,University Drive,Newton,CO,0
1719,Peter Welch,0349,Trail Head Way,Sleepy Town,ME,0
1720,Ken Brown,610,Iris Circle,Lonely Swallow,NJ,0
1721,Craig Ho,3745521,Jane Lane,Hollow Tree,WA,0
1722,Kristin Smith,73,Mission Expressway,Meadow Sweep,SD,0
1723,Sue Harper,488036,Alma Street,Sleepy Town,CO,0
1724,Frank Barma,6276,Miracle Drive,Washington,FL,0
1725,Leaf Fairchild,94,Daisy Lane,Harmon,MA,0
1726,Jennifer Belare,068,Zelkova Street,River Bottom,ME,0
1727,Dave Kurth,636721,Ransom Road,Auburn,MN,0
1728,Pauline Ping,08,Rose Road,Water Front,MN,0
1729,Laura Ho,03,Cypress Way,Lonely Swallow,AZ,0
1730,Hannah Barma,01,Palm Drive,Sick Dog,NY,0
1731,Vineet Widom,2018122,Newell Road,Auburn,VT,0
1732,Liz Ho,21,University Drive,Brighton,WA,0
1733,Pauline Zelesko,4687115,Ransom Road,Newton,MN,0
1734,Clay Mathews,310465,Jewel Road,Lincoln,AZ,0
1735,Liz Kurth,059,Central Road,East Palo Alto,NC,0
1736,Kate Gains,82492118,Fay Way,Brighton,SC,0
1737,Sue Bowie,200255,Willowspree Lane,New York,WY,0
1738,Susan Reagan,630538,Cypress Way,Hilltop,SC,0
1739,Vineet Kunz,31,Lincoln Street,Placer,NC,0
1740,Kristin Cooper,967006,Daisy Lane,Seekonk,WA,0
1741,Flip Willis,4245,Elm Street,Sleepy Town,SD,0
1742,Elise Belare,81,Jewel Road,Water Front,WY,0
1743,Elkova Cooper,2367754,Gates Road,Sleepy Town,NC,0
1744,Liz Wang,166567,Newell Road,Sleepy Town,ME,0
1745,Susan Angwin,762,Jane Lane,Brighton,MN,0
1746,Joe Smith,39,Rose Road,Barrington,VT,0
1747,Sarah Ho,45590,University Drive,Townsville,SC,0
1748,Elkova Dewan,80,Fay Way,Brighton,VT,0
1749,Naazneen Reagan,14615,Madison Blvd.,Water Front,SD,0
1750,Flip Young,5851,Burning Bridges Road,Meadow Sweep,VT,0
1751,Devin McHugh,70039390,Rose Road,Spring Hill,NY,0
1752,Karen Garica,13977813,Fay Way,Reed,ND,0
1753,Fred Tyebjee,99,Elm Street,East Palo Alto,SC,2
1754,Peter Young,35,Daisy Lane,Sick Dog,VT,0
1755,Harry Gains,6599,University Drive,Washington,AZ,0
1756,Elise Willis,32,1st Street,Sick Dog,ND,0
1757,Sue Willis,4481,Burning Bridges Road,New York,AZ,0
1758,Roger Willis,51,Lincoln Street,Townsville,ME,0
1759,Mike Dicks,95,Lincoln Street,Colfax,OR,0
1760,Hayden Syer,7691,2nd Street,Seekonk,WY,0
1761,Pauline Burnstein,26,Mission Expressway,Reed,NC,0
1762,Kate Garica,92,Ransom Road,River Bottom,SC,0
1763,Pauline Lin,9953553,Zelkova Street,Lonely Swallow,NC,0
1764,Elkova Kim,82,2nd Street,Newton,WA,0
1765,Antonia Powell,9042,3rd Street,Placer,OR,0
1766,Jeff Melwani,69,2nd Street,Tall Tree,CA,0
1767,Alex McHugh,478399,Miracle Drive,Reed,NY,0
1768,Sue Hart,86826545,Town Hall Way,Tall Tree,CA,0
1769,Frank Larkin,6571,Ransom Road,Newton,WY,0
1770,Naazneen Katz,15,Miracle Drive,Tall Tree,NJ,0
1771,Kristin Motwani,719611,Grimzly Drive,Washington,CA,0
1772,Vineet Topper,60861633,Palm Drive,Palo Alto,OH,0
1773,Leaf Angwin,269,Central Road,New York,OH,0
1774,Mary Dewan,9437,Willowspree Lane,Meadow Sweep,VT,0
1775,Sue Smith,851091,Ransom Road,Woodside,WY,0
1776,Vineet Sing,82,Central Road,Lone Cow,SD,0
1777,Laura McHugh,49911,Lincoln Street,Water Front,AZ,0
1778,James Icenogle,7972,Alma Street,Lonely Swallow,NJ,0
1779,Sinbad Gains,01,Miracle Drive,Colfax,MN,0
1780,Kate Douglas,25,Down Town Street,Water Front,MN,0
1781,Bob Salisbury,242,Friends Circle,Newton,MN,0
1782,Sinbad Mathews,190574,Santa Teresa Road,Sleepy Town,NC,0
1783,John Motwani,07,University Drive,Lincoln,UT,0
1784,Frank Harper,79789,Iris Circle,Hilltop,UT,0
1785,Elise Reagan,123632,Lincoln Street,Helen,NJ,0
1786,Naazneen Bowie,72,Sycamore Road,Townsville,CA,0
1787,Leaf Gonzales,84244,Jane Lane,Tall Tree,OR,0
1788,Jennifer Simon,73,Washington Street,Lincoln,NJ,0
1789,Naazneen Kurth,80206995,Palm Drive,Lonely Swallow,OH,0
1790,Naazneen Pero,5334130,2nd Street,New York,WA,0
1791,Phillip Sing,412492,Jewel Road,Newton,AZ,0
1792,Jennifer Cooper,65,Newell Road,Reed,CO,0
1793,Devin Barns,75299268,Cypress Way,Lone Cow,NC,0
1794,Clay Goldman,589018,3rd Street,Newton,ND,0
1795,Sinbad Widom,8529,Lincoln Street,Harmon,CO,0
1796,Ken Sing,8010339,Iris Circle,Barrington,CO,0
1797,Fred Hau,4271,Burning Bridges Road,River Bottom,WY,0
1798,Pauline Harper,62,Town Hall Way,Lincoln,AZ,0
1799,Michelle Wiltshire,496400,Down Town Street,Desperado,FL,0
1800,Rob Syer,46,Cypress Way,East Palo Alto,OH,0
1801,Elise Topper,19629606,1st Street,New York,WA,0
1802,Pratima Zelesko,08,Zelkova Street,Hilltop,NJ,0
1803,Rob Motwani,72,Cypress Way,Newton,NJ,0
1804,Michelle Powell,988585,Sycamore Road,Seekonk,ME,0
1805,Jaron Sing,06,Rose Road,Water Front,CO,0
1806,Elkova Widom,12376964,Washington Street,Spring Hill,SC,0
1807,Ken Hau,0651199,Miracle Drive,Hilltop,ND,0
1808,Steve Fairchild,42,Alma Street,Woodside,NJ,0
1809,Harry Harper,02,University Drive,Newton,UT,0
1810,Seth Nakajima,19,Iris Circle,Placer,FL,2
1811,Steve Lee,53,Alma Street,Hollow Tree,NY,0
1812,Seth Roberts,4093007,Rose Road,Lone Cow,MN,0
1813,Karen Richards,06,Palm Drive,Townsville,OH,0
1814,Diane Willis,86,Main Street,Helen,AZ,0
1815,Liz Belare,38,Burning Bridges Road,New York,SC,0
1816,Frank Powell,320363,Madison Blvd.,Desperado,NY,0
1817,Bill Newton,854225,Iris Circle,Seekonk,OR,0
1818,James Garica,373,Grimzly Drive,Lonely Swallow,ND,0
